Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
50	0.0067128	0.3808293	0.0554080	0.8238656	0.4318775	0.7204295	0.0446750	0.5755706	0.9637658	0.0149193	0.4262975	0.7921100	0.0263888	1.0034078	0.1906261	0.5679646	0.9615192	0.1488574	0.1363592	0.6193597	0.0649122	0.0413410	0.0773100	0.5800536	1.0378353	0.2136680	0.7204083	0.5607089	0.9907598	0.6622269	0.6287592	0.1960013	0.9929703	0.0914725	0.5741879	0.1187013	0.8974789	0.5051535	0.1665918	0.9383068	0.3028609	0.6243493	1.0371923	0.3685835	0.6384027	0.5093721	0.5437976	0.9590686	0.6110233	0.2058497	0.3468422	0.0776696	0.7718667	1.0337463	0.4587913	0.1512876	0.0567534	0.5151348	0.4854721	0.5375856	0.3151103	0.4270414	0.1264624	0.1903956	0.1350699	0.5010736	0.9544242	0.8622392	0.6182630	0.3399191	0.5852043	0.0942279	0.3588152	0.3364797	0.5294645	0.5802291	0.6487849	0.4867329	0.7424166	0.8725938	0.5683380	0.4578851	0.3504200	0.6080825	0.3995646	0.4310602	0.5702387	0.8128392	0.7462954	0.3658250	0.6500103	0.2629886	0.3160173	0.8891020	0.8862846	0.4829932	0.6672823	0.0028213	0.5508910	0.4487661
100	0.0833444	0.1642387	0.0541932	0.8447139	0.4412243	0.8196214	0.0101912	0.4799912	0.9133141	0.0032166	0.4413133	0.8201468	0.0160627	0.9206784	0.4956847	0.4936473	0.8333738	0.1317417	0.1519116	0.8467166	0.1158864	0.0535733	0.0820815	0.5197208	0.8688871	0.1268754	0.7593026	0.5452606	0.9197684	0.6946731	0.5718914	0.2187776	0.9537608	0.0672797	0.5784506	0.0474616	0.9081525	0.5193777	0.1219484	0.9246986	0.2586896	0.6955494	0.9314143	0.3271787	0.6831206	0.6050621	0.5526387	0.9994554	0.5358885	0.2285895	0.2213766	0.1003326	0.7189003	1.0351960	0.4113211	0.1249919	0.0334577	0.5104038	0.5457110	0.7821800	0.3288427	0.5031898	0.1748963	0.1394653	0.0467388	0.4930586	0.9560064	0.8830417	0.3613784	0.4127928	0.4662042	0.0915385	0.2622798	0.3970886	0.5101544	0.5396399	0.6765863	0.5142195	0.7744401	0.9375325	0.5880629	0.4573770	0.3928960	0.5429157	0.3873986	0.4921540	0.5369290	0.8929732	0.7275343	0.1566989	0.7476012	0.3528676	0.3210988	0.7971268	0.7577151	0.5163619	0.7305627	0.0038540	0.7377467	0.6537597
150	0.2852130	0.0870273	0.0666300	0.8763483	0.3742310	0.9239536	0.0191632	0.5325690	0.8956330	0.0023733	0.4274659	0.9110577	0.0103569	0.8737214	0.6402797	0.4948500	0.8014138	0.1926667	0.1034293	0.9528266	0.1925222	0.0540477	0.0869881	0.4715515	1.0144703	0.1111620	0.6976890	0.5350607	0.9294056	0.6156942	0.6656873	0.2882507	1.0243672	0.0853129	0.6855083	0.0083741	0.8970487	0.5420767	0.1576156	0.9449457	0.3286763	0.5867365	0.8225988	0.2918502	0.7254264	0.6006067	0.5695456	1.0939297	0.4819303	0.2358486	0.1490219	0.0898726	0.7670094	0.9630495	0.4423214	0.1154242	0.0156066	0.5283838	0.5115443	0.8165080	0.3308324	0.4975288	0.1838033	0.0496996	0.0319469	0.4405130	1.0318049	0.9092535	0.2670143	0.3979478	0.4213281	0.0999005	0.1754478	0.4068059	0.5279810	0.5905634	0.7107567	0.4995261	0.6971750	0.8325418	0.6457420	0.5121853	0.4727325	0.5971466	0.4060181	0.5515042	0.5418435	0.8829923	0.6906184	0.0720209	0.8843526	0.3974393	0.2818316	0.9289638	0.6747374	0.5636704	0.7406615	0.0091671	0.7237349	0.6519501
200	0.4462401	0.1401064	0.0322339	0.9432869	0.3349635	0.9220082	0.0255103	0.5635961	0.9692122	0.0057556	0.3969491	0.8556372	0.0065923	0.8015132	0.7201265	0.5616552	0.8760876	0.2056437	0.0968679	1.1170151	0.1952525	0.0359673	0.1064268	0.3935186	1.0340292	0.1387591	0.6657159	0.5858985	1.0146258	0.6543769	0.6645841	0.2453032	1.0256178	0.0606920	0.7781113	0.0069074	0.9491034	0.4578190	0.1820303	0.8740051	0.2657164	0.5718067	0.8581403	0.2996426	0.7593494	0.5080860	0.6247752	0.9590508	0.5761578	0.2699300	0.1532359	0.0657898	0.7534262	0.9676946	0.5201827	0.1687654	0.0083477	0.5983594	0.5009026	0.9429150	0.3148781	0.5092789	0.1316677	0.0089073	0.0196518	0.5164835	0.9872765	0.9405992	0.1891351	0.4022077	0.4698814	0.0925914	0.1324185	0.3467334	0.5958803	0.5912875	0.6492404	0.4977529	0.6669977	0.8125238	0.5566218	0.5435368	0.4626446	0.5703548	0.3741872	0.4754316	0.5758076	0.9270851	0.7995453	0.0266238	0.7889048	0.3798289	0.2679768	0.9861892	0.6230167	0.5428543	0.7813541	0.0063275	0.7279087	0.8102276
250	0.6244093	0.1588877	0.0369391	0.8639854	0.2997320	0.9675165	0.0220442	0.4974569	1.0041141	0.0067581	0.3502080	0.9723037	0.0218964	0.6732724	0.7697714	0.6175576	0.9998847	0.2664182	0.1441707	1.0519948	0.1958572	0.0457334	0.1313790	0.3915658	0.9851893	0.2398299	0.7122898	0.5332494	0.9695061	0.6591234	0.6830227	0.2326234	0.9691551	0.0699012	0.9150205	0.0236569	1.0141685	0.4063544	0.1483054	0.9150866	0.1940170	0.5287134	1.0038835	0.2990467	0.7835969	0.3899559	0.6263202	1.0219389	0.5731218	0.2146979	0.1306794	0.0840659	0.7262180	0.9358613	0.5749121	0.1812098	0.0111370	0.5484296	0.4293610	0.9166618	0.3793901	0.4692934	0.1084454	0.0332709	0.0194121	0.5364950	1.0690229	0.8772653	0.1379797	0.4913775	0.4541735	0.1343959	0.2022432	0.2643542	0.6065389	0.6119018	0.4964509	0.4888694	0.6875296	0.8288022	0.5112072	0.5105614	0.5131318	0.6444090	0.3936892	0.4496363	0.5774342	0.9256593	0.8155281	0.0184789	0.5982710	0.4335152	0.2606600	0.8863113	0.5950576	0.5007182	0.7815697	0.0005286	0.7918197	0.7961084
300	0.6569211	0.1582883	0.0473542	0.8479116	0.2492392	1.0524562	0.0117899	0.4924833	0.9604361	0.0014177	0.3174549	1.0251394	0.0539405	0.6455024	0.6867267	0.6391604	0.9371004	0.2942668	0.1069596	0.9589230	0.1907284	0.0438156	0.1371686	0.5558376	0.9837276	0.3342794	0.5969132	0.4817585	0.9097381	0.7679544	0.6659244	0.2143391	0.9843636	0.0528410	0.8555617	0.0208229	0.9643970	0.3889818	0.1159941	0.9063442	0.2351432	0.5985122	1.0961422	0.3584858	0.7201939	0.3481331	0.5699430	1.0663149	0.4827069	0.2334537	0.1382913	0.1224994	0.6976507	1.0821971	0.5840205	0.1772846	0.0172447	0.5275136	0.4710422	0.8998822	0.4146741	0.4398829	0.0710121	0.1040990	0.0160790	0.5273361	0.9952714	0.9362860	0.1411904	0.6229511	0.4796085	0.1437917	0.2787211	0.1862785	0.6160717	0.5846609	0.3610276	0.4702917	0.6857711	0.8614233	0.4493123	0.4660481	0.4762067	0.6050188	0.3988315	0.4815433	0.5568897	0.8465096	0.7022524	0.0118080	0.6767639	0.3945447	0.2536910	0.8871116	0.6306374	0.4845029	0.8840628	0.0030168	0.7650494	0.7673398
350	0.6558397	0.1810743	0.0495822	0.7098306	0.2874125	1.0967876	0.0228361	0.5456286	1.1617780	0.0007263	0.3987602	0.9702042	0.0455980	0.5050360	0.6914057	0.6396991	0.9336719	0.3578283	0.1646284	0.9887885	0.1702021	0.0519151	0.1320788	0.5378555	0.9784419	0.3410830	0.4573150	0.5203378	1.0122967	0.7630964	0.6385709	0.1797370	0.9951305	0.0493044	0.6282035	0.0086134	1.0097861	0.4446549	0.1026587	0.8608057	0.2634744	0.6728632	0.9625654	0.3563766	0.7275494	0.3515721	0.5303855	1.0192955	0.5536020	0.2842488	0.1030020	0.1262236	0.7063029	1.0403494	0.5551511	0.1279967	0.0314436	0.5921047	0.5468101	0.9914944	0.4990511	0.4880733	0.0471365	0.1604235	0.0166378	0.5340421	1.1143708	0.9125574	0.1409746	0.6057414	0.5095231	0.1255340	0.3974614	0.1510142	0.6062355	0.5726286	0.3842481	0.5069942	0.7254580	0.8234995	0.4387044	0.4030173	0.4876304	0.6530062	0.4436549	0.4835445	0.5424024	0.8444603	0.5819751	0.0154140	0.6322901	0.3091174	0.2132539	1.0213601	0.7049742	0.5197293	0.9147081	0.0080695	0.7393976	0.9645341
400	0.6029215	0.1794267	0.0527137	0.5629649	0.3826040	1.0379954	0.0114440	0.5431293	1.0485337	0.0021969	0.4976159	0.9649739	0.0905274	0.6164312	0.6118384	0.6678946	0.8637363	0.4682325	0.0987170	0.9044916	0.2063000	0.0666451	0.1236218	0.5342791	1.0027596	0.4145168	0.4541907	0.5649917	0.9952283	0.6466347	0.7236432	0.2186722	0.9914988	0.0415120	0.6203811	0.0039927	0.9477992	0.4996052	0.1277084	0.8580645	0.2491511	0.6370143	0.9822844	0.2642985	0.7141858	0.3889754	0.3955596	1.0211597	0.5279355	0.2636291	0.1192787	0.1068866	0.8016743	1.0154630	0.5503801	0.1533075	0.0578763	0.6658931	0.4675839	1.0502528	0.4362066	0.4190157	0.0446092	0.2566729	0.0157121	0.5614093	1.2188888	0.9878774	0.1781798	0.6289488	0.4598457	0.1176702	0.4025027	0.1715607	0.5576478	0.5307427	0.5165747	0.4702981	0.6955809	0.8758887	0.3174614	0.3988188	0.4984063	0.6248726	0.4500549	0.5438312	0.6221456	0.9359566	0.7133689	0.0046394	0.5714417	0.2795929	0.1791020	0.9799216	0.6057252	0.4619515	0.8667238	0.0063452	0.6225515	0.8838093
450	0.6425296	0.1265949	0.0685776	0.4816870	0.4323494	1.1385060	0.0075935	0.5053557	0.9043179	0.0003551	0.5394305	0.8452608	0.0946642	0.6141557	0.7760286	0.6122171	0.8208087	0.5129378	0.1298644	0.9335878	0.1981078	0.0747350	0.1291424	0.4061332	0.9727833	0.4462764	0.4663137	0.5119068	0.9548930	0.6512325	0.6398278	0.2762532	0.9917852	0.0373851	0.4664047	0.0092336	0.9804345	0.5186509	0.1630089	0.9460080	0.2047060	0.6225117	0.9953259	0.2943984	0.5325312	0.4735838	0.3213876	0.9976641	0.4957919	0.2478914	0.1212610	0.1083442	0.8940372	0.9894046	0.4667520	0.1373968	0.0674756	0.7614914	0.4801173	1.0486148	0.4043209	0.4445453	0.0319942	0.2990951	0.0105671	0.4971542	1.1335079	0.8789978	0.1695980	0.6413199	0.4748709	0.0669384	0.3423913	0.2768784	0.3846502	0.5554450	0.6207801	0.3993316	0.7589313	0.9228126	0.2790677	0.4394943	0.4626028	0.5946649	0.5121230	0.5208165	0.6897937	0.9426930	0.7096054	0.0029127	0.6071425	0.2644217	0.1349042	0.9545723	0.5927845	0.5066241	0.8082819	0.0067614	0.5760951	1.0557499
500	0.6117698	0.1425573	0.0816284	0.4951910	0.5357287	0.9819364	0.0091390	0.5573409	1.0242865	0.0030376	0.5924126	0.8819697	0.0742888	0.6553438	0.6762379	0.6637661	0.7537253	0.5558300	0.1124048	0.9494786	0.1666131	0.1320039	0.1187087	0.3911953	0.9752481	0.4016962	0.5150996	0.5174277	0.9569648	0.6235040	0.7321468	0.2742097	0.9356374	0.0499112	0.4120564	0.0079169	0.9023779	0.4797015	0.1948703	0.9075850	0.2631281	0.5769052	0.9254600	0.2879141	0.6286404	0.4936086	0.2103249	0.9573818	0.5877471	0.3072720	0.1126573	0.1239739	0.8917230	0.9136235	0.4085703	0.2024630	0.0613514	0.8532938	0.5289693	1.0222934	0.3728574	0.4541595	0.0334247	0.3469015	0.0127265	0.5417993	1.0504772	0.8138095	0.2469540	0.5523542	0.4497335	0.0237708	0.2679064	0.3574238	0.3794739	0.5817610	0.8097956	0.3956188	0.7004527	0.8301233	0.2542576	0.4939372	0.4685476	0.5585664	0.5096339	0.4591815	0.7119033	1.0283209	0.7105621	0.0048846	0.6585938	0.2937268	0.1009487	0.9937278	0.4915003	0.6521558	0.7853504	0.0042810	0.6027461	1.0729438
550	0.5456401	0.3310957	0.0590919	0.6182845	0.4488229	0.7172271	0.0206580	0.5461378	0.9172471	0.0272934	0.5054380	0.7740749	0.0855606	0.6142557	0.5430813	0.6912171	0.6731575	0.5346042	0.1589722	0.7777980	0.1066755	0.1817271	0.1342279	0.3357719	0.9872565	0.5555373	0.4565897	0.5066279	1.0038530	0.7141368	0.7759305	0.2300848	0.9823488	0.0467499	0.3791828	0.0848304	1.0286564	0.4823705	0.1942773	0.9115591	0.1954175	0.4943282	0.9586584	0.2592993	0.6542525	0.5579033	0.1545656	1.0114577	0.6697414	0.3028669	0.2821669	0.0599435	0.7698272	0.9884946	0.3233829	0.2986377	0.0348731	0.7756817	0.5929212	0.9463072	0.3491285	0.4395584	0.0504484	0.2893086	0.1663499	0.5715971	1.0463495	0.7487507	0.4651193	0.6596212	0.4853995	0.0202929	0.2017957	0.4549130	0.3763984	0.6629930	0.8649915	0.3173149	0.8305718	0.7798342	0.2194371	0.4520724	0.4763564	0.5503339	0.4848883	0.4175170	0.6626782	0.8446659	0.7565944	0.1663824	0.7184990	0.2900321	0.0890567	0.9767554	0.5819562	0.6953269	0.6810467	0.0065345	0.5414784	0.9120651
600	0.3918496	0.4351897	0.0504923	0.5488456	0.4253539	0.4369319	0.0181760	0.5114153	1.0183719	0.0297882	0.5223132	0.7439576	0.0632375	0.8932933	0.2443923	0.8050377	0.7230388	0.5120915	0.0931054	0.6362832	0.1382927	0.3504731	0.2074646	0.2982263	0.9242886	0.7615507	0.5791283	0.5604797	1.0092927	0.7088432	0.8204651	0.2640499	0.9135397	0.0691285	0.3437763	0.1213656	0.9314974	0.4483972	0.1542000	0.9002974	0.1730633	0.5054892	0.9850577	0.2867911	0.6406695	0.5533714	0.1642017	1.0658664	0.6138025	0.2156945	0.4484281	0.0478402	0.8958681	0.9031148	0.3040547	0.5443042	0.0251596	0.7834113	0.5563628	0.7019619	0.3220197	0.5139024	0.0371057	0.3017655	0.2646296	0.5147313	1.0534917	0.7039009	0.8016332	0.5887416	0.6396903	0.0595257	0.1072487	0.4245259	0.4100148	0.6514680	0.8988019	0.2522187	0.8591672	0.7853786	0.2330701	0.5069415	0.4914983	0.5339347	0.4352378	0.2460887	0.6294962	0.8746581	0.7700067	0.3152457	0.8086516	0.2726936	0.1135586	0.8780186	0.6728897	0.6915345	0.6605290	0.0007581	0.6119527	0.7610033
650	0.2489565	0.6159308	0.0438528	0.5295924	0.4676715	0.3342582	0.0179098	0.5452793	0.9579762	0.0259307	0.5576012	0.6578416	0.0431780	1.0095100	0.1499754	0.8821837	0.8196244	0.3792566	0.1265833	0.4887500	0.3147853	0.3017806	0.2535968	0.3085117	0.9547644	0.8317289	0.6266947	0.5543571	1.0695018	0.7178130	0.8091459	0.3002833	1.0160408	0.0774715	0.3300634	0.1547422	0.9182598	0.4858994	0.1024929	0.8997644	0.1985165	0.6190208	0.9714049	0.3576487	0.6299217	0.6149503	0.2945095	1.0473445	0.5119278	0.1933132	0.5674276	0.0161311	0.9691858	0.8245554	0.2389519	0.6627247	0.0467207	0.7327140	0.5597334	0.6020312	0.3173929	0.4325137	0.0175851	0.3106791	0.2676679	0.5302161	1.0321935	0.6346995	0.8593169	0.7493125	0.6610920	0.0806162	0.0993290	0.4419458	0.4997107	0.7374368	0.9597787	0.2333465	0.9541486	0.8326984	0.2185866	0.5194295	0.4672128	0.5749896	0.4162611	0.1815279	0.6237324	0.9166195	0.7151635	0.3297491	0.7136167	0.2695039	0.1310395	0.8664057	0.7048055	0.5434728	0.5203704	0.0041421	0.5989312	0.6742295
700	0.1180256	0.5925339	0.0397937	0.5597457	0.4248851	0.3913345	0.0214329	0.4548085	1.0375574	0.0423812	0.5211999	0.6468234	0.0273557	0.9902057	0.0876843	0.8013179	0.7968932	0.3553819	0.0970239	0.4930622	0.3039537	0.2219548	0.2652602	0.3436631	0.9685736	0.7266718	0.5842033	0.6010600	1.1040327	0.7153855	0.7794961	0.3045076	0.9028582	0.0770862	0.3708130	0.2002913	0.9137370	0.4711123	0.1409992	0.8595972	0.2497009	0.5794993	0.9906891	0.2632403	0.6529453	0.6271337	0.4044517	1.0520992	0.6142309	0.1850003	0.5598609	0.0206216	0.9363733	0.9513251	0.2268724	0.5049248	0.0194440	0.6346137	0.4939158	0.5398928	0.3432228	0.4562948	0.0127314	0.2286513	0.2738958	0.5280057	1.0784773	0.5515652	0.9187089	0.7077992	0.7370082	0.0851636	0.0772054	0.4122365	0.4530681	0.6973794	0.7835739	0.2153636	0.9968690	0.8565395	0.3396742	0.4963637	0.4760285	0.4823501	0.3267418	0.1461237	0.6416665	0.8804521	0.6686035	0.3817208	0.7417334	0.3124329	0.1797957	0.8970815	0.7029252	0.6967905	0.5850525	0.0003262	0.6351137	0.6517172
750	0.0457045	0.7743806	0.0410547	0.6583723	0.3380395	0.4134494	0.0090386	0.5030178	0.9970000	0.0316527	0.4084276	0.7426693	0.0205138	1.0247284	0.0325268	0.7256788	0.7480740	0.3485510	0.1445732	0.4165295	0.2451919	0.1253192	0.2616973	0.3404829	1.0278775	0.5320146	0.6627339	0.6163961	1.0953453	0.7318683	0.7408127	0.2593622	0.9082475	0.1172286	0.3908160	0.1794360	0.9142426	0.4344826	0.1489978	0.8696644	0.2420896	0.5825472	0.8665604	0.2143517	0.6481542	0.5363764	0.5036682	0.9546686	0.5210467	0.1583508	0.5405734	0.0179043	0.9062313	0.9387863	0.1910945	0.3172203	0.0145501	0.5972556	0.4881820	0.4269579	0.3481727	0.5288322	0.0039374	0.2749128	0.2727942	0.5445218	1.0680189	0.6189942	1.0353184	0.6658938	0.7174260	0.1040963	0.0551956	0.4294307	0.5123346	0.7431217	0.8477276	0.2087363	1.0689444	0.8476734	0.3781164	0.4994848	0.3830442	0.4789108	0.2883903	0.1197200	0.5746386	0.8275322	0.6541224	0.4399206	0.7166937	0.3637184	0.1892764	0.9471403	0.6842780	0.6489992	0.5764895	0.0042930	0.6243091	0.6623949
800	0.0202651	0.7479995	0.0260638	0.7389120	0.4065880	0.4376173	0.0240545	0.5292928	1.0017573	0.0456290	0.3761656	0.7657587	0.0184903	0.9651580	0.0260500	0.5674594	0.9697333	0.2592014	0.1050807	0.5153969	0.0993894	0.0877067	0.2351531	0.4027545	0.8953406	0.3641674	0.6759107	0.5076123	1.0135259	0.7031486	0.5973693	0.2802077	0.9088658	0.0946105	0.4442718	0.1860379	0.8474056	0.4851136	0.1750875	0.9179419	0.2030015	0.5886163	0.9990484	0.2606970	0.7083068	0.4786343	0.5856321	0.9678988	0.6394695	0.1509960	0.5498861	0.0162714	0.8028001	0.8863506	0.2218679	0.1713993	0.0456581	0.5359482	0.4610457	0.3744732	0.2978882	0.4938040	0.0044533	0.2503516	0.3401342	0.6009831	0.9695246	0.7963326	0.9901889	0.7568371	0.7050123	0.0678226	0.1004620	0.4121560	0.5055409	0.5940878	0.7596897	0.2613505	0.9180230	0.9207064	0.3879771	0.4564281	0.3558531	0.4764410	0.3422493	0.1375036	0.5690807	0.7896936	0.5862027	0.4588027	0.6552105	0.3851810	0.2419859	0.9041410	0.6789684	0.5950264	0.5443432	0.0006631	0.5795553	0.6293736
850	0.0127176	0.8847432	0.0337516	0.8942484	0.3388733	0.3880112	0.0087023	0.6040028	0.9961859	0.0307633	0.3919389	0.7791521	0.0056818	1.0662434	0.0152267	0.5542420	0.9542088	0.2475582	0.1360143	0.5268102	0.0531979	0.0648150	0.1380717	0.4718552	1.0195766	0.3407916	0.6380349	0.5411726	1.0273132	0.7021247	0.6624566	0.2706402	0.9474334	0.0986024	0.5575317	0.1646544	0.8543245	0.4228591	0.1518959	0.8728838	0.2151365	0.5594987	0.9425595	0.3062673	0.6946471	0.5192245	0.6159236	1.0360845	0.6607059	0.2383676	0.5513627	0.0356172	0.8577955	1.0748449	0.3008897	0.1005403	0.0320246	0.4968400	0.4123260	0.3260440	0.3442124	0.4574253	0.0062089	0.1974776	0.2905714	0.6473655	1.0007660	0.7919161	0.8827397	0.5977205	0.6986071	0.0700645	0.1506612	0.4302052	0.5086435	0.5611817	0.7587243	0.3328340	0.8180792	0.9638638	0.4029981	0.5275081	0.3556867	0.5319505	0.3425198	0.1593064	0.5293871	0.8713770	0.5218496	0.5522352	0.7424358	0.3946807	0.2724548	0.9556158	0.7272886	0.5754041	0.4432227	0.0095642	0.5295560	0.5685670
900	0.0091953	0.7891011	0.0542142	0.9052877	0.3599800	0.4178554	0.0241213	0.5848151	0.9838054	0.0417904	0.3591972	0.8098815	0.0159904	0.9299205	0.0096704	0.5386333	0.8826585	0.2247561	0.1230824	0.4635922	0.0261621	0.0898151	0.1657440	0.4677075	0.8741681	0.2966395	0.7297482	0.5422326	1.0388391	0.6093073	0.6445647	0.2317466	0.9216380	0.1002511	0.6950410	0.1621514	0.9083964	0.5406442	0.1575691	0.8627880	0.2889862	0.5942395	0.8905810	0.2694400	0.6386974	0.4433818	0.6180950	1.0213143	0.6288561	0.1880429	0.5605094	0.0281121	0.8367815	1.1314040	0.4058462	0.1138299	0.0470585	0.5486474	0.4315182	0.3151009	0.3816058	0.3943778	0.0186454	0.1542617	0.2624043	0.6425708	1.0414845	0.7467770	1.0255036	0.6147377	0.6692416	0.0843704	0.2269655	0.4762105	0.5376970	0.5066556	0.5807249	0.4281741	0.8569207	0.8756822	0.4422961	0.4532812	0.3666423	0.5799221	0.3735013	0.1804095	0.5246894	0.9138797	0.5487947	0.5618278	0.7584410	0.4033749	0.2748807	0.9118938	0.8731614	0.5825372	0.5815677	0.0013784	0.4930675	0.4701659
950	0.0061604	0.7619017	0.0579236	0.8891590	0.3642337	0.4221845	0.0341041	0.4795498	0.9850980	0.0362500	0.4355466	0.7704602	0.0261100	1.0845030	0.0161067	0.5828196	0.8645355	0.1732683	0.1490463	0.4913778	0.0194101	0.0625033	0.1306520	0.4696283	0.9950161	0.2615308	0.7073396	0.5303093	0.9099577	0.6397658	0.7049125	0.2477747	1.0170270	0.0981355	0.7465332	0.1534351	0.9322875	0.4670839	0.1622517	0.9244719	0.2747444	0.5477337	0.9848281	0.2952868	0.6139151	0.4009098	0.6037314	1.0467458	0.5433371	0.1904183	0.5395770	0.0469465	0.7904257	1.0154068	0.4394175	0.1751990	0.0758979	0.5293200	0.4575485	0.2600503	0.3395780	0.4243573	0.0128032	0.1550786	0.2676814	0.6810875	1.0201322	0.7762810	1.0357778	0.6209492	0.6601116	0.1475491	0.2856896	0.3547068	0.5710501	0.4495303	0.4927333	0.4574800	0.8485836	0.8608372	0.5500135	0.4916479	0.3526186	0.6100368	0.3593257	0.1884125	0.5227042	0.8934658	0.6018379	0.5548293	0.6950408	0.4032855	0.2833344	0.8786590	0.8598195	0.6514007	0.6420926	0.0042553	0.5621887	0.2800028
1000	0.0209522	0.7911067	0.0519599	0.7944588	0.4124386	0.4813447	0.0442719	0.4524318	1.0123995	0.0193791	0.3888707	0.8517961	0.0245072	0.9716376	0.0094498	0.5209727	0.9098217	0.1572896	0.1287982	0.4816307	0.0128092	0.0351612	0.1154204	0.4831116	1.0580299	0.2440680	0.7249624	0.5210762	1.0618946	0.5863983	0.6935150	0.2440836	1.0685569	0.0854322	0.6032174	0.1875132	0.9267828	0.4885070	0.1441268	0.8894832	0.2017873	0.5024671	0.9950310	0.3153966	0.6280778	0.4540322	0.5975076	0.9585431	0.5221433	0.1925759	0.4904989	0.0612273	0.9242329	1.0262607	0.5206358	0.1356665	0.0648515	0.5334219	0.4516335	0.2685399	0.3636788	0.4367927	0.0319806	0.2053692	0.2413117	0.6030357	0.9628485	0.7711524	1.0018181	0.5391278	0.7510699	0.1207608	0.3236421	0.3314007	0.5937093	0.4582564	0.4817416	0.4898909	0.7695255	0.9197814	0.5585521	0.5001721	0.4135248	0.6076854	0.3717181	0.2041733	0.5430582	0.8031295	0.5813955	0.5033001	0.7709999	0.3697656	0.3395569	0.9877203	0.8848244	0.6742464	0.6124132	0.0049926	0.4914209	0.2695580

0	0.0054912	0.7447631	0.0642527	0.8210472	0.2921471	0.5880082	0.0225722	0.4838091	0.9656195	0.0443711	0.4306447	0.6975475	0.0147112	0.9749427	0.0282003	0.6737723	0.9913921	0.1651804	0.1197632	0.5242371	0.0067494	0.0365355	0.1255950	0.4302496	1.1112670	0.2854071	0.6175497	0.6031904	0.8850846	0.6937330	0.7099076	0.2045984	0.9118438	0.0563209	0.7272756	0.2074722	0.9455934	0.5184240	0.1652896	0.9267332	0.2747902	0.6682682	1.0442520	0.2641483	0.6140724	0.4728385	0.6302928	1.0226727	0.6634131	0.2133879	0.4887097	0.0381828	0.7228903	0.9853291	0.5485595	0.1062818	0.0613356	0.5268821	0.4588654	0.2251687	0.2840861	0.4368842	0.0884648	0.1875157	0.2120565	0.5545848	0.8928975	0.9052471	0.9261154	0.5926021	0.7848168	0.1676130	0.2934991	0.2870831	0.6595986	0.5726836	0.5456937	0.5306169	0.8687033	0.9647560	0.4905623	0.4923850	0.3680029	0.5405728	0.3727826	0.2236655	0.6425572	0.9691270	0.6764887	0.4389795	0.7060530	0.3463237	0.2803171	0.9766520	0.7972715	0.5442647	0.5465106	0.0032703	0.5090797	0.4472386
50	0.0082450	0.4180500	0.0286801	0.8197790	0.3603747	0.5101678	0.0270683	0.4872161	0.6688047	0.0526315	0.3406705	0.7359904	0.0352984	0.8579090	0.0193950	0.6617052	0.9259024	0.1645143	0.5645276	0.5258277	0.0020318	0.0303024	0.1243697	0.4929657	1.0351277	0.2791654	0.6549710	0.5230081	0.9500171	0.7759343	0.6944032	0.2351290	1.0254626	0.3834223	0.6286452	0.1635295	0.9391821	0.4635979	0.1461390	0.9382080	0.2610336	0.5448892	0.9550641	0.2737203	0.6206485	0.5945192	0.5900691	1.0955590	0.6706938	0.1535685	0.5185736	0.0581484	0.7520558	1.0094166	0.4534804	0.0992553	0.0267853	0.4016614	0.4664561	0.3235321	0.2667255	0.4215700	0.0654565	0.1470385	0.1340176	0.6002014	1.0037430	0.8406553	0.9679130	0.6683136	0.7611003	0.1980035	0.2446480	0.3245379	0.6027539	0.5093783	0.6118679	0.5171957	0.9218202	0.8047356	0.5689541	0.5577824	0.3778572	0.6227748	0.3128024	0.2210169	0.5494401	0.8792257	0.7115780	0.2810617	0.8690462	0.3807987	0.3378794	0.7512220	0.8940018	0.6843665	0.6361910	0.0041830	0.6583446	0.5687953
