"Time"	YDR216W	YKL015W	YGL181W	YGL254W	YMR019W	YJR147W	YOL089C	YCR096C	YCR097W	YCL066W	YLR366W	YER171W	YHL032C	YDR223W	YMR017W	YDL159WA	YPL092W	YOL154W	YBR226C	YAR050W	YJL193W	YCL039W	YHL035C	YDR084C	YDL117W	YDL050C	YNL268W	YKL178C	YKL005C	YDR292C	YNL014W	YFR007W	STA3	YKL197C	YOR056C	YFR042W	YJL195C	YLR126C	YKL176C	YBR292C	YLL056C	YBR227C	YMR118C	STA1	YAL067C	YKL175W	YOR263C	YDL119C	YDR057W	YCR039C	YJR140C	YPL215W	YCR108C	YMR303C	YJR141W	YDL073W	YOR057W	YLR212C	YNL050C	YOL086C	YHR155W	YNL270C	YPL243W	YBL064C	YGR257C	YBR228W	YDL206W	YFR041C	YDR071C	YHR028C	YDR099W	YDR210WD	YJR013W	YEL020C	YPR118W	YNL114C	YLR311C	YGR107W	YAL022C	YOL155C	YDR282C	YDL024C	YLL059C	YMR238W	YMR041C	STA2	YBL063W	YAL065C	YLR312WA	YPL147W	YLL055W	YLR365W	YBR257W	YBR256C	YKL219W	YLR143W	YOR368W	YGR027WA	YOL164WA	YLR410WB
3	1.0000000	0.3811597	0.3111058	0.4979004	0.9707204	0.9622211	1.0000000	0.7323844	0.2557068	0.6144739	0.9982061	0.5927961	0.1094487	0.0766552	0.3521484	0.1491681	0.8187023	0.5566249	0.2316952	0.4806141	0.9718186	0.8632778	0.9276861	0.7745830	0.9609941	0.8315698	0.9912008	0.8009598	0.6925235	0.9952308	0.3932092	0.5629934	0.3419503	0.3763328	0.9711346	0.8505147	0.6294342	0.1886175	0.7827462	0.0315805	0.1101459	0.0393940	0.1944546	0.9003436	0.8698096	0.0749911	0.7935072	0.0401286	0.0510433	0.2323629	0.5153154	0.9894949	0.9242071	0.7381625	0.0751448	0.5892530	0.0571749	0.5780387	0.9965813	0.9620490	0.1586910	0.4426393	0.9600085	0.0623107	0.9715820	0.0974978	0.4060419	0.3251458	0.2107166	0.4894192	0.0441071	0.1073266	0.2501541	0.9091229	0.0131407	0.2587369	0.6863813	0.6089164	0.6380694	0.9955758	0.3967291	0.1054343	0.9923818	0.4127716	0.0900294	0.8328982	0.0136263	0.4764531	0.9307017	0.7711254	0.0285602	0.9997298	0.3256964	0.3956453	0.1705954	0.8046539	0.3259883	0.8267088	0.6371181	0.8436432
4	1.0000000	0.3811597	0.3103510	0.4970731	0.9707182	0.9632425	1.0000000	0.7323844	0.2557068	0.6144590	0.9982062	0.5918324	0.1096936	0.0766538	0.3521528	0.1491681	0.8187023	0.5566277	0.2318734	0.4806152	0.9718223	0.8632473	0.9276880	0.7755347	0.9609944	0.8315807	0.9912008	0.8009777	0.6925255	0.9952291	0.3932196	0.5625228	0.3421457	0.3763952	0.9711302	0.8505154	0.6290440	0.1878070	0.7827457	0.0315804	0.1103042	0.0395933	0.1944546	0.9003414	0.8718304	0.0749876	0.7934978	0.0401285	0.0511428	0.2322128	0.5154363	0.9894950	0.9242073	0.7381625	0.0751446	0.5892531	0.0571741	0.5782351	0.9965809	0.9620491	0.1586909	0.4430014	0.9600136	0.0623107	0.9715811	0.0974978	0.4059819	0.3251452	0.2108617	0.4900436	0.0441071	0.1075203	0.2501541	0.9091229	0.0131406	0.2587358	0.6863818	0.6089176	0.6379253	0.9955758	0.3967675	0.1054330	0.9923819	0.4127709	0.0900289	0.8328619	0.0136466	0.4767700	0.9307013	0.7711254	0.0285602	0.9997280	0.3256964	0.3956450	0.1698592	0.8056002	0.3260437	0.8267021	0.6371181	0.8436451
5	1.0000000	0.3811597	0.3096225	0.4962662	0.9707152	0.9642363	1.0000000	0.7323844	0.2557068	0.6144444	0.9982062	0.5908877	0.1099310	0.0766479	0.3521592	0.1491681	0.8187101	0.5566304	0.2320487	0.4806162	0.9718261	0.8632299	0.9276898	0.7764661	0.9609947	0.8315915	0.9912007	0.8009927	0.6925407	0.9952268	0.3932349	0.5620569	0.3423368	0.3764564	0.9711261	0.8505160	0.6286617	0.1870249	0.7827452	0.0315802	0.1104584	0.0397847	0.1944546	0.9003392	0.8737709	0.0749841	0.7934842	0.0401283	0.0512405	0.2320683	0.5155548	0.9894950	0.9242074	0.7381625	0.0751444	0.5892532	0.0571733	0.5784287	0.9965806	0.9620492	0.1586907	0.4433521	0.9600186	0.0623107	0.9715803	0.0974977	0.4059728	0.3251446	0.2110045	0.4906439	0.0441071	0.1077110	0.2501540	0.9091230	0.0131404	0.2587346	0.6863823	0.6089187	0.6377957	0.9955757	0.3968286	0.1054317	0.9923819	0.4127477	0.0900284	0.8328260	0.0136663	0.4770741	0.9307008	0.7711254	0.0285602	0.9997263	0.3256964	0.3956447	0.1691420	0.8065273	0.3261239	0.8266892	0.6371181	0.8436470

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	0.9898370	0.3811603	0.2895180	0.4712217	0.9715742	1.0000000	1.0000000	0.7355848	0.2557068	0.6188348	0.9982060	0.5645709	0.1176265	0.0766461	0.3521447	0.1491685	0.8210707	0.5566191	0.2389005	0.4806113	0.9718108	0.8633755	0.9167282	0.8191766	0.9609932	0.8315475	0.9912010	0.8009157	0.6925559	0.9952165	0.3874277	0.5388830	0.3422372	0.3799668	0.9710317	0.8505134	0.6101600	0.1654912	0.7885748	0.0315808	0.1161597	0.0443860	0.1944546	0.9003482	0.9311027	0.0749982	0.7935143	0.0401289	0.0546629	0.2283665	0.5213361	0.9894949	0.9249235	0.7381616	0.0751454	0.5903356	0.0571765	0.5901089	0.9965726	0.9620487	0.1586915	0.4483930	0.9599980	0.0623107	0.9715838	0.0974980	0.4063018	0.3251469	0.2188507	0.5173816	0.0441071	0.1149814	0.2499074	0.9090595	0.0128660	0.2733801	0.6863803	0.5918840	0.6331474	0.9955759	0.3877099	0.1054370	0.9923818	0.4127107	0.0900304	0.8329725	0.0144220	0.4909822	0.9314627	0.7750350	0.0285602	0.9996987	0.3256976	0.3956462	0.1379613	0.8510990	0.3446399	0.8141303	0.6371164	0.8436392
2	0.9801098	0.3811643	0.2895174	0.4777452	0.9723997	1.0000000	1.0000000	0.7387093	0.2557068	0.6230764	0.9982060	0.5645709	0.1176274	0.0766544	0.3521448	0.1491708	0.8233470	0.5566220	0.2354293	0.4806084	0.9718148	0.8633191	0.9060160	0.8191707	0.9609920	0.8315588	0.9912009	0.8009394	0.6925283	0.9952165	0.3817709	0.5388833	0.3355398	0.3799727	0.9710304	0.8505142	0.6101633	0.1654906	0.7942180	0.0315806	0.1161594	0.0443861	0.1944546	0.9003461	0.9311137	0.0749946	0.7935143	0.0401288	0.0546629	0.2283718	0.5213373	0.9894949	0.9256251	0.7381552	0.0751463	0.5913936	0.0571757	0.5901276	0.9965726	0.9620481	0.1586923	0.4429647	0.9600033	0.0623107	0.9715829	0.0974994	0.4061430	0.3251460	0.2178689	0.5173815	0.0441071	0.1149846	0.2496667	0.9090608	0.0125969	0.2874865	0.6863808	0.5753521	0.6331441	0.9955758	0.3790029	0.1054356	0.9923818	0.4127541	0.0900299	0.8329373	0.0144224	0.4898268	0.9321994	0.7788457	0.0285602	0.9996987	0.3257052	0.3956481	0.1379565	0.8511026	0.3626664	0.8019224	0.6371058	0.8436412
3	0.9707996	0.3811749	0.2895168	0.4841078	0.9731992	1.0000000	1.0000000	0.7417598	0.2557068	0.6272461	0.9982059	0.5645709	0.1176296	0.0766626	0.3521450	0.1491769	0.8255729	0.5566249	0.2320165	0.4805988	0.9718188	0.8632690	0.8955383	0.8191549	0.9609884	0.8315698	0.9912008	0.8009616	0.6925012	0.9952165	0.3762290	0.5388834	0.3289981	0.3799896	0.9710270	0.8505153	0.6101674	0.1654900	0.7996832	0.0315804	0.1161590	0.0443862	0.1944546	0.9003443	0.9311244	0.0749911	0.7935144	0.0401289	0.0546629	0.2283849	0.5213404	0.9894951	0.9263117	0.7381386	0.0751489	0.5924245	0.0571750	0.5901461	0.9965726	0.9620464	0.1586947	0.4377086	0.9600087	0.0623107	0.9715820	0.0975031	0.4060078	0.3251446	0.2169069	0.5173815	0.0441071	0.1149932	0.2494317	0.9090622	0.0123336	0.3010791	0.6863813	0.5593029	0.6331536	0.9955758	0.3705971	0.1054343	0.9923819	0.4127871	0.0900294	0.8329059	0.0144227	0.4886946	0.9329139	0.7825594	0.0285601	0.9996987	0.3257254	0.3956536	0.1379518	0.8511062	0.3800485	0.7900642	0.6370785	0.8436431
4	0.9720517	0.3811942	0.2895162	0.4836210	0.9731216	1.0000000	1.0000000	0.7415375	0.2557068	0.6270144	0.9982057	0.5645709	0.1176337	0.0766707	0.3521452	0.1491881	0.8254092	0.5566276	0.2321938	0.4805804	0.9718229	0.8632270	0.8962441	0.8191261	0.9609814	0.8315807	0.9912008	0.8009819	0.6924745	0.9952165	0.3765733	0.5388834	0.3294915	0.3800213	0.9710209	0.8505167	0.6101728	0.1654894	0.7991487	0.0315801	0.1161584	0.0443864	0.1944546	0.9003430	0.9311349	0.0749876	0.7935145	0.0401290	0.0546629	0.2284085	0.5213463	0.9894953	0.9262670	0.7381085	0.0751540	0.5923416	0.0571744	0.5901643	0.9965726	0.9620433	0.1586993	0.4382271	0.9600141	0.0623107	0.9715811	0.0975098	0.4059037	0.3251425	0.2169648	0.5173815	0.0441071	0.1150089	0.2494492	0.9090638	0.0123510	0.2995358	0.6863818	0.5607522	0.6331802	0.9955758	0.3714870	0.1054330	0.9923820	0.4128063	0.0900289	0.8328795	0.0144231	0.4887811	0.9328471	0.7822613	0.0285601	0.9996986	0.3257620	0.3956640	0.1379471	0.8511097	0.3781142	0.7911207	0.6370303	0.8436451
5	0.9732500	0.3812220	0.2895156	0.4831462	0.9730463	1.0000000	1.0000000	0.7413204	0.2557068	0.6267866	0.9982055	0.5645709	0.1176395	0.0766786	0.3521454	0.1492043	0.8252539	0.5566304	0.2323702	0.4805534	0.9718271	0.8631932	0.8969345	0.8190845	0.9609713	0.8315914	0.9912007	0.8010003	0.6924483	0.9952165	0.3769105	0.5388834	0.3299701	0.3800674	0.9710121	0.8505185	0.6101795	0.1654888	0.7986310	0.0315797	0.1161574	0.0443867	0.1944546	0.9003421	0.9311453	0.0749842	0.7935146	0.0401293	0.0546629	0.2284422	0.5213549	0.9894956	0.9262232	0.7380657	0.0751613	0.5922526	0.0571738	0.5901823	0.9965726	0.9620386	0.1587060	0.4387292	0.9600195	0.0623107	0.9715803	0.0975195	0.4058305	0.3251398	0.2170273	0.5173815	0.0441071	0.1150315	0.2494663	0.9090654	0.0123680	0.2980488	0.6863821	0.5621593	0.6332233	0.9955757	0.3723460	0.1054317	0.9923822	0.4128120	0.0900285	0.8328580	0.0144234	0.4888660	0.9327822	0.7819658	0.0285599	0.9996984	0.3258144	0.3956791	0.1379425	0.8511131	0.3762489	0.7921469	0.6369639	0.8436469

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	0.9626993	0.3811619	0.3082250	0.4648024	0.9716041	1.0000000	0.9652264	0.7327218	0.2509976	0.6145038	0.9982059	0.5691204	0.1176269	0.0766454	0.3485450	0.1459435	0.8187356	0.5554338	0.2396724	0.4806097	0.9718108	0.8633750	0.9094446	0.8032435	0.9609926	0.8315475	0.9912993	0.8009165	0.6925580	0.9952165	0.3900757	0.5388830	0.3491216	0.3799694	0.9710312	0.8505134	0.6141090	0.1654912	0.7827473	0.0315808	0.1161597	0.0443861	0.1944560	0.9003483	0.9311006	0.0815257	0.7935143	0.0401290	0.0546629	0.2289011	0.5213366	0.9894949	0.9242059	0.7381591	0.0751459	0.5946013	0.0571766	0.5901089	0.9965726	0.9620483	0.1586919	0.4540009	0.9599980	0.0623107	0.9715838	0.0974985	0.4063001	0.3251469	0.2198503	0.5173816	0.0427886	0.1123420	0.2501556	0.9090595	0.0128668	0.2587392	0.6863803	0.6089141	0.6331490	0.9957487	0.4128585	0.1054370	0.9923818	0.4118249	0.0900304	0.8329724	0.0144220	0.4921771	0.9307027	0.7711242	0.0285602	0.9997115	0.3257006	0.3906249	0.1379617	0.8490508	0.3259452	0.8267042	0.6544433	0.8259469
2	0.9269980	0.3811766	0.3262778	0.4650650	0.9724583	1.0000000	0.9317237	0.7330412	0.2464561	0.6144851	0.9982058	0.5735189	0.1176300	0.0766488	0.3450690	0.1428062	0.8187293	0.5542773	0.2369614	0.4805960	0.9718148	0.8633155	0.8916084	0.7876474	0.9609874	0.8315588	0.9913955	0.8009458	0.6925452	0.9952165	0.3870133	0.5388831	0.3491481	0.3799932	0.9710265	0.8505142	0.6179806	0.1654906	0.7827467	0.0315806	0.1161594	0.0443862	0.1944653	0.9003469	0.9310971	0.0879316	0.7935143	0.0401290	0.0546629	0.2294173	0.5213411	0.9894949	0.9241997	0.7381357	0.0751496	0.5998349	0.0571759	0.5901276	0.9965723	0.9620448	0.1586953	0.4540027	0.9600033	0.0623107	0.9715829	0.0975037	0.4061290	0.3251460	0.2198577	0.5173815	0.0415149	0.1097697	0.2501660	0.9090608	0.0125984	0.2587381	0.6863808	0.6089153	0.6331570	0.9959138	0.4284418	0.1054356	0.9923818	0.4110077	0.0900299	0.8329364	0.0144224	0.4921864	0.9307022	0.7711164	0.0285602	0.9997236	0.3257288	0.3857033	0.1379596	0.8470477	0.3259449	0.8267043	0.6697316	0.8088314
3	0.8928275	0.3812155	0.3437000	0.4653212	0.9732855	1.0000000	0.8994453	0.7333337	0.2420841	0.6144610	0.9982054	0.5777717	0.1176382	0.0766441	0.3417122	0.1397559	0.8187232	0.5531463	0.2342984	0.4805580	0.9718188	0.8632569	0.8741626	0.7723801	0.9609731	0.8315698	0.9914897	0.8009828	0.6925571	0.9952165	0.3840131	0.5388830	0.3491753	0.3800575	0.9710140	0.8505153	0.6217737	0.1654900	0.7827462	0.0315804	0.1161590	0.0443866	0.1944898	0.9003469	0.9310697	0.0942215	0.7935144	0.0401295	0.0546629	0.2299150	0.5213531	0.9894951	0.9241832	0.7380745	0.0751600	0.6049521	0.0571754	0.5901461	0.9965716	0.9620355	0.1587047	0.4540044	0.9600087	0.0623107	0.9715820	0.0975173	0.4059613	0.3251446	0.2198804	0.5173815	0.0402851	0.1072635	0.2501934	0.9090623	0.0123358	0.2587369	0.6863813	0.6089164	0.6331962	0.9960715	0.4435090	0.1054343	0.9923819	0.4102092	0.0900294	0.8329030	0.0144227	0.4921834	0.9307017	0.7710957	0.0285601	0.9997349	0.3258029	0.3808832	0.1379619	0.8450852	0.3259443	0.8266928	0.6832016	0.7922721
4	0.8974227	0.3812867	0.3418065	0.4652982	0.9731978	1.0000000	0.9031202	0.7332503	0.2426179	0.6144296	0.9982046	0.5773339	0.1176533	0.0766284	0.3420702	0.1400468	0.8187057	0.5532253	0.2344495	0.4804871	0.9718229	0.8631993	0.8753365	0.7732712	0.9609464	0.8315807	0.9914836	0.8010303	0.6926020	0.9952165	0.3841994	0.5388825	0.3492038	0.3801763	0.9709912	0.8505168	0.6215426	0.1654894	0.7827457	0.0315801	0.1161583	0.0443874	0.1945350	0.9003490	0.9310100	0.0938702	0.7935145	0.0401306	0.0546629	0.2298604	0.5213751	0.9894953	0.9241525	0.7379635	0.0751792	0.6045631	0.0571752	0.5901643	0.9965703	0.9620182	0.1587220	0.4540060	0.9600141	0.0623107	0.9715812	0.0975422	0.4057973	0.3251424	0.2199237	0.5173816	0.0404223	0.1075144	0.2502439	0.9090638	0.0123533	0.2587359	0.6863816	0.6089175	0.6332771	0.9960494	0.4419709	0.1054330	0.9923820	0.4103155	0.0900290	0.8328727	0.0144231	0.4921639	0.9307013	0.7710577	0.0285600	0.9997323	0.3259382	0.3812047	0.1379703	0.8452109	0.3259432	0.8266656	0.6776425	0.7939430
5	0.9018209	0.3813893	0.3399792	0.4652758	0.9731094	1.0000000	0.9066608	0.7331407	0.2431665	0.6143908	0.9982034	0.5769107	0.1176750	0.0766021	0.3424159	0.1403494	0.8186887	0.5533025	0.2346055	0.4803842	0.9718271	0.8631427	0.8764845	0.7740937	0.9609074	0.8315914	0.9914777	0.8010880	0.6926792	0.9952165	0.3843819	0.5388817	0.3492333	0.3803485	0.9709585	0.8505186	0.6213177	0.1654890	0.7827453	0.0315797	0.1161574	0.0443885	0.1946003	0.9003529	0.9309184	0.0935252	0.7935146	0.0401321	0.0546629	0.2298093	0.5214071	0.9894957	0.9241079	0.7378055	0.0752072	0.6041533	0.0571753	0.5901821	0.9965683	0.9619930	0.1587470	0.4540075	0.9600195	0.0623107	0.9715803	0.0975782	0.4056369	0.3251396	0.2199873	0.5173816	0.0405592	0.1077868	0.2503172	0.9090655	0.0123704	0.2587350	0.6863818	0.6089185	0.6333980	0.9960283	0.4405293	0.1054317	0.9923822	0.4104191	0.0900285	0.8328456	0.0144234	0.4921282	0.9307009	0.7710031	0.0285599	0.9997297	0.3261321	0.3815383	0.1379846	0.8453340	0.3259416	0.8266231	0.6726424	0.7955595

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3811597	0.2895180	0.4653783	0.9692727	0.9925465	1.0000000	0.7323843	0.2495133	0.6154535	0.9982060	0.5645704	0.1176264	0.0766461	0.3521447	0.1491681	0.8220513	0.5566191	0.2390878	0.4806119	0.9718108	0.8641326	0.9246265	0.8191775	0.9609934	0.8202806	0.9912010	0.8009166	0.6925559	0.9952165	0.3932015	0.5388829	0.3471842	0.3799658	0.9710319	0.8505133	0.6101598	0.1654912	0.7868513	0.0315808	0.1161597	0.0426478	0.1944546	0.9003484	0.9311027	0.0749982	0.7935141	0.0401289	0.0546630	0.2495664	0.5213360	0.9894948	0.9242068	0.7381625	0.0751453	0.5892527	0.0571765	0.5894312	0.9965726	0.9620488	0.1586914	0.4540009	0.9599980	0.0600186	0.9719276	0.0948980	0.4063002	0.3251470	0.2198489	0.5173812	0.0441071	0.1137504	0.2501541	0.9090595	0.0128597	0.2587392	0.6863803	0.6089141	0.6331463	0.9956721	0.3967157	0.1054370	0.9925115	0.4064737	0.0919236	0.8329725	0.0144220	0.4921782	0.9327642	0.7734111	0.0277363	0.9996988	0.3177727	0.3915321	0.1379613	0.8510990	0.3259462	0.8267053	0.6371181	0.8436392
2	1.0000000	0.3811597	0.2895174	0.4662027	0.9678686	0.9852944	1.0000000	0.7323843	0.2435301	0.6163680	0.9982060	0.5645673	0.1176264	0.0766544	0.3521454	0.1491681	0.8252853	0.5566220	0.2358006	0.4806130	0.9718146	0.8648190	0.9216397	0.8191775	0.9609937	0.8092018	0.9912009	0.8009464	0.6925283	0.9952163	0.3932026	0.5388821	0.3453186	0.3799651	0.9710319	0.8505137	0.6101614	0.1654906	0.7908253	0.0315807	0.1161598	0.0409790	0.1944546	0.9003473	0.9311137	0.0749946	0.7935131	0.0401288	0.0546632	0.2699688	0.5213358	0.9894948	0.9242070	0.7381625	0.0751451	0.5892529	0.0571757	0.5887823	0.9965726	0.9620489	0.1586912	0.4540027	0.9600032	0.0578107	0.9722642	0.0923682	0.4061302	0.3251469	0.2198471	0.5173788	0.0441071	0.1125507	0.2501541	0.9090606	0.0125843	0.2587380	0.6863808	0.6089153	0.6331356	0.9957640	0.3967041	0.1054356	0.9926377	0.4004282	0.0937535	0.8329374	0.0144224	0.4921948	0.9347633	0.7756393	0.0269382	0.9996988	0.3101468	0.3874966	0.1379565	0.8511026	0.3259527	0.8267124	0.6371181	0.8436412
3	1.0000000	0.3811597	0.2895168	0.4670067	0.9665080	0.9782385	1.0000000	0.7323844	0.2377499	0.6172606	0.9982061	0.5645588	0.1176264	0.0766626	0.3521469	0.1491681	0.8284457	0.5566249	0.2325684	0.4806141	0.9718181	0.8654949	0.9187183	0.8191775	0.9609941	0.7982969	0.9912008	0.8009846	0.6925012	0.9952160	0.3932057	0.5388795	0.3434979	0.3799643	0.9710319	0.8505137	0.6101614	0.1654900	0.7946741	0.0315807	0.1161602	0.0393769	0.1944546	0.9003482	0.9311244	0.0749911	0.7935102	0.0401286	0.0546637	0.2896026	0.5213357	0.9894947	0.9242071	0.7381625	0.0751448	0.5892530	0.0571749	0.5881430	0.9965726	0.9620490	0.1586910	0.4540044	0.9600081	0.0556841	0.9725948	0.0899063	0.4059655	0.3251477	0.2198454	0.5173725	0.0441071	0.1113814	0.2501541	0.9090616	0.0123149	0.2587369	0.6863813	0.6089164	0.6331256	0.9958518	0.3966955	0.1054343	0.9927604	0.3945216	0.0955228	0.8329062	0.0144227	0.4922112	0.9367024	0.7778114	0.0261652	0.9996988	0.3028074	0.3835381	0.1379518	0.8511062	0.3259700	0.8267194	0.6371181	0.8436432
4	1.0000000	0.3811597	0.2895162	0.4669420	0.9666388	0.9788269	1.0000000	0.7323844	0.2383594	0.6171763	0.9982062	0.5645433	0.1176264	0.0766707	0.3521496	0.1491681	0.8282077	0.5566277	0.2327320	0.4806152	0.9718214	0.8654036	0.9189166	0.8191774	0.9609944	0.7988303	0.9912008	0.8010344	0.6924745	0.9952152	0.3932117	0.5388745	0.3436596	0.3799636	0.9710319	0.8505130	0.6101590	0.1654894	0.7942975	0.0315808	0.1161611	0.0395769	0.1944546	0.9003517	0.9311349	0.0749876	0.7935049	0.0401285	0.0546648	0.2872971	0.5213355	0.9894944	0.9242073	0.7381625	0.0751446	0.5892531	0.0571741	0.5881907	0.9965726	0.9620491	0.1586909	0.4540061	0.9600127	0.0559280	0.9725758	0.0901104	0.4058068	0.3251497	0.2198436	0.5173608	0.0441071	0.1114729	0.2501541	0.9090622	0.0123326	0.2587358	0.6863818	0.6089176	0.6331166	0.9958395	0.3966909	0.1054330	0.9927501	0.3949866	0.0953402	0.8328800	0.0144231	0.4922274	0.9365219	0.7776432	0.0262405	0.9996988	0.3036676	0.3837689	0.1379471	0.8511097	0.3260019	0.8267263	0.6371181	0.8436451
5	1.0000000	0.3811597	0.2895156	0.4668788	0.9667649	0.9793993	1.0000000	0.7323844	0.2389483	0.6170830	0.9982062	0.5645208	0.1176264	0.0766786	0.3521533	0.1491681	0.8279756	0.5566304	0.2328930	0.4806162	0.9718243	0.8653145	0.9191105	0.8191774	0.9609947	0.7993553	0.9912007	0.8010956	0.6924483	0.9952142	0.3932204	0.5388671	0.3438190	0.3799629	0.9710319	0.8505117	0.6101544	0.1654888	0.7939327	0.0315811	0.1161625	0.0397690	0.1944546	0.9003580	0.9311453	0.0749841	0.7934971	0.0401283	0.0546664	0.2850790	0.5213354	0.9894939	0.9242074	0.7381625	0.0751444	0.5892532	0.0571733	0.5882377	0.9965726	0.9620492	0.1586907	0.4540078	0.9600170	0.0561629	0.9725570	0.0903091	0.4056543	0.3251528	0.2198419	0.5173439	0.0441071	0.1115632	0.2501540	0.9090626	0.0123500	0.2587346	0.6863823	0.6089187	0.6331084	0.9958277	0.3966901	0.1054317	0.9927399	0.3954396	0.0951638	0.8328588	0.0144234	0.4922433	0.9363467	0.7774793	0.0263135	0.9996988	0.3044954	0.3839954	0.1379425	0.8511131	0.3260480	0.8267330	0.6371181	0.8436470

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
